argc,arrays,bitfields,comma_operators,compound_assignment,consts,divs,embedded_assigns,pre_incr_operator,pre_decr_operator,post_incr_operator,post_decr_operator,unary_plus_operator,jumps,longlong,int8,uint8,float,math64,inline_function,muls,safe_math,packed_struct,paranoid,pointers,structs,unions,volatiles,volatile_pointers,const_pointers,global_variables,builtins
0.0,0.0007240006205719606,0.0,0.0008262295081967212,0.00032786885245901645,5.734837499283143e-05,0.0014903129657228016,0.002561475409836065,0.006305170239596468,0.06666666666666675,0.00031967213114754114,0.0,0.0,0.00014754098360655738,5.870047814207649e-05,0.0,0.0,0.0020738692474817303,0.0011913839115516582,0.0007050943063634763,0.000987997658079625,0.0,0.0,0.0,0.0004376492915807726,0.0019286403085824494,0.0,0.0003415300546448087,0.0,4.505943749436756e-05,0.0013114754098360658,0.0013334379166993486
0.0,0.003680336487907467,0.0,0.0035,0.00037500000000000006,0.00024987506246876555,0.0007575757575757576,0.006944444444444444,0.006410256410256411,0.06666666666666667,0.0004583333333333334,0.030303030303030304,0.0,8.333333333333333e-05,0.00027126736111111107,0.0,0.0,0.0,0.0021802325581395353,0.0,0.00018601190476190475,0.0,0.0,0.0,0.0008108782435129739,0.000980392156862745,0.0,0.0,0.0,0.00024987506246876555,0.0037500000000000003,0.0027910685805422647
0.0,0.002426595486532395,0.0,0.0015384615384615382,0.003307692307692308,0.00011532695190866105,0.0,0.008814102564102562,0.00591715976331361,0.13333333333333333,0.0003076923076923077,0.008741258741258742,0.0,0.0,5.0080128205128203e-05,0.0,0.0,0.0009267840593141798,0.000670840787119857,0.0,0.0008585164835164834,0.0,0.0,0.0,0.001324274527867342,0.0018099547511312218,0.0,0.0,0.0,0.00011532695190866105,0.0013076923076923079,0.002576370997423629
0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0012,0.0015,0.0,0.0,0.0,0.0,0.2,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0012,0.0045,0.0,0.0,0.0,0.0,0.2,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.000249500998003992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0025236593059936906,0.0,0.03984,0.0031,9.995002498750622e-05,0.0,0.0375,0.015384615384615385,0.36,0.0044,0.0,0.0,0.001,0.0,0.0,0.0,0.009638554216867472,0.0,0.0,0.00580357142857143,0.0,0.0,0.0,0.0008982035928143714,0.002352941176470588,0.0,0.0,0.0,9.995002498750622e-05,0.0006000000000000001,0.0009569377990430621
0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014970059880239524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.003154574132492113,0.0,0.0052,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043013,0.0,0.0,0.0,1.0,0.000499001996007984,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311
0.0,0.0009378463637138716,0.001977587343441002,0.0011459459459459455,1.3513513513513513e-05,6.753380066723393e-05,0.0,0.0019707207207207205,0.0,0.0,2.7027027027027027e-05,0.0,0.0,0.0,3.519144144144144e-05,0.0,0.0,0.00032562683165092806,0.0005499685732243872,0.0,0.0,0.0,0.1428571428571429,0.0,0.00019555483627339915,0.013036565977742458,0.0,0.002252252252252252,0.0,6.753380066723393e-05,0.0012702702702702706,0.001681106944264839
0.0,0.0003505082369435681,0.0013550135501355014,0.002311111111111111,0.0,2.776389582986284e-05,0.0,0.012731481481481483,0.0,0.0,0.00011111111111111112,0.0,0.0,0.0,0.00028935185185185184,0.0,0.0,0.0,0.00516795865633075,0.0,0.0,0.0,0.14285714285714282,0.0,0.0010257263251275226,0.027450980392156862,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0015948963317384368
0.0,0.0021030494216614094,0.0355691056910569,0.0022333333333333333,0.0,0.0,0.0,0.0008680555555555555,0.0,0.0,0.00037500000000000006,0.0,0.0,0.0,5.425347222222222e-05,0.0,0.0,0.0,0.001937984496124031,0.0,0.0,0.0,0.14285714285714282,0.0,4.1583499667332e-05,0.012745098039215688,0.0,0.0034722222222222216,0.0,0.0,0.0025000000000000005,0.003987240829346092
0.0,0.0031545741324921135,0.02032520325203252,0.018533333333333332,0.00016666666666666666,0.0002498750624687656,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.003472222222222222,0.010416666666666666,0.0,0.00872093023255814,0.01075268817204301,0.002232142857142857,0.0,0.14285714285714285,0.0,0.000499001996007984,0.023529411764705882,0.10000000000000002,0.0,0.0,8.329168748958852e-05,0.0006666666666666666,0.0
0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.000499001996007984,0.0,0.2,0.0,0.0,0.0,0.0,0.009569377990430622
0.0,0.0,0.010670731707317072,0.00019999999999999998,0.0,0.0,0.0,0.0013020833333333333,0.0,0.0,6.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0,0.0,0.28571428571428564,0.0,0.00021831337325349298,0.030882352941176472,0.0,0.0,0.0,0.0,0.0013750000000000004,0.0011961722488038277
0.0,0.0,0.0,0.0164,0.0,0.0024987506246876567,0.0,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002232142857142857,0.0,0.2857142857142857,0.0,0.002245508982035928,0.08235294117647059,0.1,0.0,0.0,0.0009995002498750622,0.001,0.0
0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.000499001996007984,0.035294117647058816,0.0,0.0,0.0,0.0,0.002,0.004784688995215311
0.0,0.0,0.012195121951219513,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.004,0.0
1.0,0.0,0.2195121951219512,0.20199999999999999,0.025,0.043478260869565216,0.027272727272727268,0.20833333333333331,0.1153846153846154,0.6,0.018000000000000002,0.09090909090909093,0.0,0.028999999999999998,0.0013020833333333333,0.0,0.0,1.0,1.0,0.0,0.024553571428571428,0.0,0.0,0.0,0.1130239520958084,0.3647058823529412,0.9,0.0,0.0,0.04222888555722139,0.01,1.0
0.0,0.00040704182354736943,0.0007867820613690008,0.000903225806451613,1.6129032258064517e-05,3.224194354435685e-05,0.0,0.00033602150537634406,0.0,0.0,6.451612903225807e-05,0.001466275659824047,0.0,0.0,0.0002835181451612903,0.0,0.0,0.000388651379712398,0.0009377344336084022,0.0006937218175511622,0.0,0.0,0.0,0.0,0.0004668083188461784,0.0030360531309297912,0.0,0.020833333333333332,0.0625,2.4181457658267634e-05,0.0007096774193548389,0.005093378607809845
0.0,0.0012618296529968453,0.0,0.00048000000000000007,0.0002,9.995002498750622e-05,0.0,0.0020833333333333333,0.0,0.0,0.0001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0021505376344086026,0.0,0.0,0.0,0.0,0.00039920159680638726,0.002352941176470588,0.0,0.04166666666666666,0.0625,9.995002498750622e-05,0.001,0.0
0.0,0.0015772870662460565,0.0,0.0006000000000000001,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.00025,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062375249500998,0.0,0.0,0.04166666666666666,0.0625,0.0,0.0045000000000000005,0.0023923444976076554
0.0,0.0,0.06097560975609756,0.0016,0.0,0.00024987506246876555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000249500998003992,0.011764705882352941,0.0,0.02083333333333333,0.0625,0.0,0.001,0.0
0.0,0.0,0.06097560975609756,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000249500998003992,0.011764705882352941,0.0,0.02083333333333333,0.0625,0.0,0.0,0.0
0.0,0.0031545741324921135,0.0,0.006933333333333333,0.0006666666666666666,0.00016658337497917704,0.0,0.0,0.0,0.0,0.0005,0.022727272727272724,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.014336917562724016,0.002232142857142857,0.0,0.0,0.0,0.002744510978043912,0.054901960784313725,0.0,0.02083333333333333,0.0625,0.00016658337497917704,0.0016666666666666668,0.014354066985645933
0.0,0.0007614489285325792,0.0,0.003531034482758621,5.172413793103448e-05,0.0001120129590377225,0.0009404388714733542,0.003232758620689655,0.0026525198938992045,0.0,0.0001206896551724138,0.0007836990595611285,0.0,6.896551724137931e-05,8.979885057471264e-05,0.0,0.0,0.0014540922309929374,0.002906976744186047,0.0007415647015202078,0.0005387931034482757,0.0,0.0,0.0,0.0002925184114529561,0.0016227180527383367,0.0,0.04956896551724139,0.0,7.754743317996173e-05,0.0022758620689655173,0.0051146675466094685
0.0,0.0,0.0,0.0026,0.0,0.0001874062968515742,0.0022727272727272726,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.001,0.000244140625,0.0,0.0,0.0030120481927710845,0.0036337209302325585,0.0,0.0011160714285714285,0.0,0.0,0.0,0.00043662674650698607,0.0,0.0,0.125,0.0,0.0001874062968515742,0.00275,0.014354066985645933
0.0,0.0003711263685284839,0.0,0.0017176470588235295,0.00017647058823529413,0.0002792721286415615,0.0005347593582887701,0.001838235294117647,0.0022624434389140274,0.0,8.823529411764706e-05,0.0013368983957219253,0.0,5.882352941176471e-05,0.00017233455882352942,0.0,0.0,0.0010630758327427354,0.0017099863201094393,0.0031625553447185333,0.00039390756302521004,0.0,0.0,0.0,0.0009833274627216154,0.001384083044982699,0.0,0.044117647058823505,0.125,0.0002792721286415615,0.0007058823529411765,0.004221784407542921
0.0,0.0006309148264984227,0.0,0.0024,0.0,0.00014992503748125936,0.0,0.004166666666666667,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043013,0.0,0.0,0.0,0.0,0.0007485029940119762,0.007058823529411765,0.0,0.0625,0.1875,0.00014992503748125936,0.001,0.0009569377990430621
0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007235528942115769,0.0,0.0,0.08333333333333333,0.25,0.0,0.0,0.05263157894736842
0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014970059880239524,0.0,0.0,0.125,0.375,0.0,0.0,0.0
0.0,0.0,0.0,0.0046,0.002,0.00012493753123438278,0.0,0.020833333333333332,0.0,0.0,0.00025,0.0,0.0,0.0,0.00016276041666666666,0.0,0.0,0.0,0.0014534883720930232,0.0,0.0,0.0,0.0,0.0,0.000124750499001996,0.0,0.025,0.31250000000000006,0.0,0.00012493753123438278,0.0125,0.003588516746411483
0.0,0.0,0.0,0.0,0.0,0.00024987506246876555,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.026785714285714284,0.0,0.0,0.0,0.000249500998003992,0.0,0.0,1.0,0.0,0.00024987506246876555,0.0,0.009569377990430622
0.0,0.002426595486532395,0.002814258911819888,0.016061538461538464,0.0003461538461538462,0.0004036443316803137,0.002097902097902098,0.04727564102564103,0.002958579881656805,0.0,0.0007307692307692309,0.005244755244755244,0.0,0.0015384615384615385,2.5040064102564102e-05,0.0,0.004006410256410256,0.006950880444856348,0.003354203935599284,0.009925558312655087,0.0017170329670329668,0.0,0.0,0.0,0.003531398740979579,0.1330316742081448,0.02307692307692308,0.0,0.0,0.00034598085572598315,0.002,0.002944423997055576
0.0,0.0010515247108307043,0.01219512195121951,0.05853333333333333,0.0,0.0011660836248542396,0.0,0.013888888888888888,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001937984496124031,0.017921146953405017,0.000744047619047619,0.0,0.0,0.027777777777777776,0.008649367930805056,0.25882352941176473,0.20000000000000004,0.006944444444444443,0.0,0.0009995002498750622,0.005333333333333333,0.001594896331738437
0.0,0.0009176942930886147,0.0,0.0036436363636363637,0.0003681818181818183,4.770342101676433e-05,0.0009917355371900827,0.0015151515151515147,0.0,0.0,0.00017272727272727275,0.00041322314049586776,0.0,9.090909090909091e-06,0.0006717566287878788,0.0,0.0,0.0006571741511500546,0.023282241014799157,0.0008797653958944284,0.0015016233766233763,0.0,0.0,0.0,0.0006396298312465974,0.0012834224598930481,0.0,0.00018939393939393934,0.0,2.7259097723865334e-05,0.0006181818181818184,0.004001739886907355
0.0,0.0007279786459597186,0.0,0.010615384615384617,0.0012692307692307692,0.0002114327451658786,0.002097902097902098,0.0,0.0,0.0,7.692307692307693e-05,0.0,0.0,0.0,0.0016526442307692308,0.0,0.0,0.0037071362372567192,0.07468694096601072,0.0,0.0,0.0,0.0,0.0,0.0010555811454015045,0.0,0.0,0.0,0.0,3.844231730288701e-05,0.0007692307692307692,0.005520794994479204
0.0,0.0,0.0,0.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013020833333333333,0.052083333333333336,0.052083333333333336,0.024096385542168683,0.09883720930232558,0.0,0.0,0.0,0.0,0.0,0.000998003992015968,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.017152996845425872,0.0,0.08867499999999999,0.00021875,9.370314842578712e-05,0.0017045454545454542,0.003906249999999999,0.004807692307692308,0.0,0.0017812500000000003,0.005681818181818182,0.0,0.0011875000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0008370535714285714,0.0,0.0,0.0,0.002011601796407185,0.0022058823529411764,0.0,0.005208333333333333,0.0,7.808595702148923e-05,0.006875,0.004186602870813396
0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554890219560878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.11013333333333335,0.02566666666666667,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,0.0,0.0,0.0,0.026692708333333332,0.0,0.0,0.006024096385542167,0.2005813953488372,0.0,0.03869047619047619,0.0,0.0,0.0,0.0632900864936793,0.05098039215686275,0.0,0.0,0.0,0.0,0.0,0.007974481658692184
0.0,0.001159769901651512,0.0,0.001473529411764706,0.00010294117647058828,0.00015800923067877832,0.00040106951871657755,0.0010723039215686273,0.0,0.0,0.0001911764705882353,0.00016711229946524066,0.0,0.00016176470588235295,4.3083639705882356e-05,7.659313725490196e-05,0.0,0.00013288447909284197,0.0016031121751025998,0.014310562934851348,0.00022977941176470582,0.0,0.0,0.0,0.0005045056944933661,0.0015570934256055366,0.0,0.0003063725490196078,0.0,0.00013596143104918133,0.0005073529411764708,0.00218125527723051
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02083333333333333,0.0,0.0,0.001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000249500998003992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0003154574132492113,0.0012195121951219512,0.0041600000000000005,0.0,4.997501249375311e-05,0.0009090909090909091,0.01145833333333333,0.0,0.0,0.00025,0.0,0.0,0.00030000000000000003,9.765625e-05,0.0,0.0,0.0,0.0020348837209302325,0.04731182795698926,0.0004464285714285714,0.0,0.0,0.0,0.0004491017964071856,0.0035294117647058825,0.0,0.004166666666666666,0.0,2.4987506246876555e-05,0.0010000000000000002,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02083333333333333,0.0,0.0,0.001,0.0
0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21505376344086025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05240885416666666,0.0,0.0,0.21084337349397592,0.0,1.0,0.0,0.0,0.0,0.0,0.06961077844311378,0.0,0.0,0.0,0.0,0.0,0.0,0.3971291866028708
0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000249500998003992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000499001996007984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.003943217665615142,0.006097560975609756,0.026299999999999997,0.000125,6.246876561719139e-05,0.3681818181818182,0.13802083333333331,0.009615384615384616,0.0,0.003875,0.011363636363636364,0.0,0.00375,0.0,0.0,0.057291666666666664,0.0,0.010174418604651164,0.0,0.009486607142857142,0.0,0.0,0.0,0.003305888223552894,0.0029411764705882353,0.0,0.0,0.0,6.246876561719139e-05,0.018500000000000003,0.0023923444976076554
0.0,0.0008231140451668148,0.000904538846712971,0.0012058278145695362,9.536423841059608e-05,7.016359369983879e-05,0.00020469596628537029,0.001407284768211919,0.0,0.0,0.00019072847682119218,0.0,0.0,8.344370860927156e-05,1.0778835540838851e-05,0.0,0.0,0.0002313891326896992,0.0005967965501309108,0.0005269529302855513,0.0002926915799432357,0.0,0.0,0.0,0.00043819645477257476,0.014179976626412108,0.0,0.0005242825607064015,0.0,5.394653666544212e-05,0.0011125827814569545,0.001717418169143508
0.0,0.0,0.0,0.0034,0.0,0.00012493753123438278,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.001,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004990019960079841,0.0058823529411764705,0.0,0.0,0.0,0.00012493753123438278,0.004,0.0
0.0,0.0006239816965369016,0.00013401232913428035,0.00327912087912088,0.00015934065934065936,0.00021143274516587866,0.0011988011988011988,0.005723443223443223,0.000422654268808115,0.0,0.0003296703296703298,0.0007492507492507491,0.0,0.00035164835164835175,8.227449633699634e-05,0.0,0.00011446886446886447,0.0008605851979345956,0.0017889087656529521,0.0022450667611957935,0.0005396389324960753,0.0,0.0,0.0,0.0012612138360641359,0.039819004524886834,0.0,0.0006868131868131866,0.0,0.00015926102882624622,0.0010659340659340665,0.0016299489983700505
0.0,0.0,0.0,0.007714285714285714,0.00025,0.0003569643749553794,0.0012987012987012987,0.00669642857142857,0.005494505494505495,0.0,0.0003571428571428572,0.003246753246753247,0.0,0.0004285714285714286,0.0,0.0,0.005952380952380952,0.0,0.0026993355481727574,0.011520737327188942,0.00047831632653061223,0.0,0.0,0.0,0.0017286854861705162,0.0781512605042017,0.0,0.0,0.0,0.0003034197187120725,0.0027857142857142863,0.0023923444976076554
0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0005,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.008720930232558141,0.0,0.0,0.0,0.0,0.0,0.000499001996007984,0.011764705882352941,0.0,0.0,0.0,0.0,0.001,0.0
0.0,0.0009961813049975095,0.030808729139922993,0.001073684210526316,0.00013157894736842105,7.89079144638207e-05,0.00023923444976076553,0.0038377192982456134,0.0,0.0,1.3157894736842106e-05,0.0,0.0,0.0,2.5699013157894735e-05,0.0,0.0,0.0,0.00045899632802937583,0.00028296547821165825,0.000293703007518797,0.0,0.0,0.0,0.0003414224183212522,0.01578947368421053,0.0,0.0016447368421052628,0.0,3.287829769325863e-05,0.0015000000000000005,0.002392344497607655
0.0,0.0010515247108307045,0.08536585365853659,0.001,0.00025,0.00016658337497917704,0.0,0.0,0.0,0.0,0.00016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029108449767132396,0.0196078431372549,0.0,0.0034722222222222216,0.0,0.00016658337497917704,0.0025000000000000005,0.0007974481658692185
0.0,0.0015772870662460565,0.15650406504065043,0.0076,0.0,0.0004997501249375312,0.0,0.015625000000000003,0.006410256410256411,0.0,0.0005833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009689922480620155,0.0017921146953405022,0.0,0.0,0.0,0.0,0.00124750499001996,0.0784313725490196,0.0,0.020833333333333332,0.0,0.00037481259370314847,0.0023333333333333335,0.004784688995215311
0.0,0.0,0.3902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4390243902439024,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004464285714285714,0.0,0.0,0.0,0.000249500998003992,0.035294117647058816,0.0,0.0,0.0,0.0,0.004,0.0
0.16666666666666666,0.0,0.5365853658536586,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.000249500998003992,0.011764705882352941,0.1,0.0,0.0,0.0,0.004,0.004784688995215311
0.0,0.00473186119873817,0.0,0.012066666666666665,0.003583333333333333,0.00016658337497917704,0.016666666666666666,0.04166666666666666,0.0,0.0,0.00025,0.0,0.0,0.0,5.425347222222222e-05,0.0,0.0,0.012048192771084336,0.002422480620155039,0.0,0.13616071428571427,0.0,0.0,0.0,0.0012890884896872923,0.00392156862745098,0.0,0.0,0.0,0.00012493753123438278,0.0016666666666666663,0.0023923444976076554
0.0,0.003943217665615142,0.0,0.08889999999999999,0.03075,0.0003748125937031484,0.0,0.11197916666666666,0.0,0.0,0.0017499999999999998,0.011363636363636364,0.041666666666666664,0.0,0.0022786458333333335,0.0,0.0,0.0015060240963855422,0.12718023255813954,0.0,0.5055803571428571,0.0,0.0,0.0,0.0008732534930139721,0.0058823529411764705,0.05,0.0,0.0,0.00024987506246876555,0.0015,0.0011961722488038277
0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996007984031936,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003992015968063872,0.0,0.0,0.3125,0.9375,0.0,0.0,0.14354066985645933
0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953125,0.0,0.0,0.0,0.02325581395348837,0.0,0.0,0.0,0.0,0.0,0.003992015968063872,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
